Customer Name,Employee Name,Route Name,State,Visit Day,acedns
C3020,2030,Mashrakh,,,Y
C3020,2030,Garkha,,,Y
C3020,2030,Chapra Kachahari Road,,,Y
C3031,2038,Simraha,BR,,Y
C3031,1143,Forbisganj Local,,,Y
C3031,2038,Fulkaha,,,Y
C3031,2038,Bathnaha,,,Y
C3031,2038,Forbisganj-Narpatganj,,,Y
C3046,1143,Puraini Local,,,Y
C3046,2038,Azam Nagar,,,Y
C3046,2038,Chausa,,,Y
C3064,2038,Kharagpur Local,,,Y
C3064,2018,Kharagpur Local,BR,,Y
C2707,2018,Nawada Local,,,Y
C3040,2018,Gidhaur,BR,,Y
C3040,2018,Gidhor Local,,,Y
C3040,2018,Mango Bazar,,,Y
C2803-1,2041,Telbigha,,,Y
C2803-1,2041,Purani Gogam Gaya,,,Y
C2803-1,2041,New Godam Gaya,,,Y
C2803-2,2041,Tarma Local,,,Y
C2803-2,2041,Kenar,,,Y
C2803-3,2041,Haspura Local,,,Y
C2803-4,2041,Khidarsarai Local,,,Y
C1875-1,2041,Nabi Nagar Local,,,Y
C1875-1,2041,NTPC Nabi Nagar,,,Y
C1875-1,2041,Tandwa,,,Y
C1875-2,2041,Amba Local,,,Y
C1875-3,2041,Madanpur Local,,,Y
C1875-4,2041,Kasma-Bharaunda,BR,,Y
C1875-4,2041,Rafiganj Local,,,Y
C3052,2041,Tikari Local,,,Y
C3052,1141,Tikari Local,BR,,Y
C3052,2041,Belhariya,,,Y
C3010,1135,Kolkata-SS,WB,,Y
C3010-1,1135,New Bairak Pur,,,Y
C3010-1,1135,Madhyamgram,WB,,N
C3010-1,1135,Boardghar,,,Y
C3010-1,1135,Bisorpara,,,Y
C3010-1,1135,Lemigarh,,,Y
C3010-1,1135,Sajirhut,,,Y
C3010-2,1135,Gobardanga local,,,Y
C3010-2,1135,Ichapur to Aamkhola,,,Y
C3010-2,1135,Machlandpur,,,Y
C3010-2,1135,Gaighata,,,Y
C3010-2,1135,Panchpota,,,Y
C3010-2,1135,Thakur Nagar,,,Y
C3010-3,1135,Hridaypur Local,,,Y
C3010-3,1135,Snogate To Purvanchal,,,Y
C3010-3,1135,Nabapally to Colony More,,,Y
C3010-3,1135,Duckbanglow To Barshatmarh,,,Y
C3010-3,1135,Champadali to Dakshinpara,,,Y
C3010-4,1135,Jagaddal Market,,,Y
C3010-4,1135,Power House To Shyam Nagar,,,Y
C3010-4,1135,Kankinara To Bhatpara,,,Y
C3010-4,1135,Shyam Nagar,,,Y
C3010-4,1135,Jagaddal to 4 No.Bazar,,,Y
C3010-4,1135,Golghar,,,Y
C3010-5,1135,Dum Dum Local,,,Y
C3010-5,1135,Kajipara to Ratkol,,,Y
C3010-5,1135,Shubhas Nagar,,,Y
C3010-5,1135,Nager Bazar,,,Y
C3010-5,1135,Purba Sinthi To Ghoshpara,,,Y
C3010-5,1135,Hanuman Mandir To Jawpur,,,Y
C3010-6,1135,Durga Nagar,,,Y
C3010-6,1135,Birati,,,Y
C3010-6,1135,Nalta,,,Y
C3010-6,1135,Airport 2 No.Gate,,,Y
C3010-6,1135,Mahajyoti Nagar,,,Y
C3010-6,1135,Nimta,,,Y
C3010-7,1135,Kanchra Para-wali Shahar,,,Y
C3010-7,1135,Kalyani,,,Y
C3010-7,1135,Delivery,,,Y
C3010-7,1135,Kampa-Haringhta,,,Y
C3010-7,1135,Gayespur,,,Y
C3010-8,1135,Berhaumpur,,,Y
C3010-8,1135,Saidabad to Kunjaghata,,,Y
C3010-8,1135,Goljan to Uttarpara,,,Y
C3010-8,1135,Kasimbazar,,,Y
C3010-8,1135,Chuanpur,,,Y
C3010-8,1135,Khagra,,,Y
C3010-8,1135,Lalgola,,,Y
C3027-1,2071,Asansol-GT Road,,,Y
C3027-1,2071,Pura Bazar,,,Y
C3027-1,2071,Railpar-Kasai Mohalla,,,Y
C3027-1,2071,Depupara,,,Y
C3027-1,2071,Damara,,,Y
C3027-2,2071,Hatia Bazar,,,Y
C3027-2,2071,NSB Road,,,Y
C3027-2,2071,Station Road Raniganj,,,Y
C3027-2,2071,Mejhia,,,Y
C3027-2,2071,Main road Hatia,,,Y
C3027-3,2071,Barakar Local,,,Y
C3027-3,2071,Chirkunda,,,Y
C3027-3,2071,Kulti Works Road,,,Y
C3027-3,2071,Desargarh,,,Y
C3027-4,2071,Muradi Bazar,,,Y
C3027-4,2071,Hatia-Muradi Bazar,,,Y
C3027-4,2071,Muradi Gram,,,Y
C3027-5,2071,GT Road-Bina Asansol,,,Y
C3027-5,2071,Hutton Road,,,Y
C3027-5,2071,S.B.Garai road,,,Y
C3027-5,2071,Pura Bazar-Bina,,,Y
C3027-5,2071,Railpar-Bina,,,Y
C3027-6,2071,Ukhara,,,Y
C3027-6,2071,Station Road Ukhara,,,Y
C3027-6,2071,Ahdal More,,,Y
C3027-6,2071,Jhanjara,,,Y
C3027-6,2071,Hatia Bazar-Ukhra,,,Y
C3027-7,2071,Kelia Sole 3,,,Y
C3027-7,2071,Gram Market-Keliasole,,,Y
C3068-1,2071,Chowk Bazar-Purulia,,,Y
C3068-1,2071,Gaushala,,,Y
C3068-1,2071,Vadwan,,,Y
C3068-1,2071,Nodia Colleage,,,Y
C3068-1,2071,Natitpare Rathtala,,,Y
C3068-2,2071,Balrampur,,,Y
C3068-2,2071,Station road Balrampur,,,Y
C3068-2,2071,Navadih,,,Y
C3068-2,2071,Urma,,,Y
C3068-3,2071,Garh Joy Pur,,,Y
C3068-3,2071,Ranchi road,,,Y
C3068-3,2071,Garh Joy Pur-Station road,,,Y
C3068-4,2071,Raghunath Pur,,,N
C3068-4,2071,Adra,,,N
C3068-4,2071,Kashipur,,,N
C3067-1,2071,GT Road-Bardhawan,,,Y
C3067-1,2071,B.B.Ghosh Road,,,Y
C3067-1,2071,Kalina Road,,,Y
C3067-1,2071,B.C.Road,,,Y
C3067-1,2071,Nilruv Colleage,,,Y
C3067-1,2071,Station Bazar-Bardhawan,,,Y
C1233,1748,Raja Fatehpur,UP,,Y
C1233,1191,Raja Fatehpur,,,Y
C1233,1117,Raja Fatehpur,,,Y
C1233,1748,Shivgarh-Baiti,UP,,Y
C1233,1191,Shivgarh-Baiti,UP,,Y
C1233,1117,Shivgarh-Baiti,UP,,Y
C1233,1748,Subeha,UP,,Y
C1233,1191,Subeha,UP,,Y
C1233,1117,Subeha,UP,,Y
C1233,1191,Kothi,UP,,Y
C1233,1748,Haider Garh Local,UP,,Y
C1233,1717,Haider Garh Local,UP,,Y
C1233,1191,Haider Garh Local,,,Y
C1233,1117,Haider Garh Local,,,Y
C1233,1748,Shivratan Ganj-Mau,UP,,Y
C1233,1191,Shivratan Ganj-Mau,,,Y
C1233,1117,Shivratan Ganj-Mau,,,Y
C0591,1020,,,,Y
C0591,1020,,,,Y
C0591,1039,Local-Kasia,UP,,Y
C0591,1014,Local-Kasia,UP,,Y
C0591,7777,Local-Kasia,UP,,Y
C0591,1126,Local-Kasia,UP,,Y
C0591,1039,Shivpur-Saphan,UP,,Y
C0591,1014,Shivpur-Saphan,UP,,Y
C0591,7777,Shivpur-Saphan,UP,,Y
C0591,1126,Shivpur-Saphan,UP,,Y
C0591,1039,Tarkulva,UP,,Y
C0591,1014,Tarkulva,UP,,Y
C0591,7777,Tarkulva,UP,,Y
C0591,1126,Tarkulva,UP,,Y
C0591,1020,Jokwa,,,Y
C0591,1039,Jokwa,UP,,Y
C0591,1014,Jokwa,UP,,Y
C0591,7777,Jokwa,UP,,Y
C0591,1126,Jokwa,UP,,Y
C0591,1039,Bhatni-Dadar,,,Y
C0591,1014,Bhatni-Dadar,,,Y
C0591,7777,Bhatni-Dadar,UP,,Y
C0591,1126,Bhatni-Dadar,,,Y
C3045-1,2067,Bagrakot to Binnaguri,WB,,Y
C3045-1,2067,Siliguri-Bidhan Road,,,Y
C3045-1,2067,Sevoke Road,,,Y
C3045-1,2067,NJP-Gate Bazar,,,Y
C3045-1,2067,Fuleshwari,,,Y
C3045-1,2067,Junction-Mallaguri,,,Y
C3045-1,2067,Champasoni-Debi Danga,,,Y
C3045-2,2067,Din Bazar,,,Y
C3045-2,2067,Belakoba,,,Y
C3045-2,2067,Holdibari,,,Y
C3045-2,2067,Pandapur,,,Y
C3045-3,2067,Islampur,,,Y
C3045-3,2067,Kachakali,,,Y
C3045-3,2067,Kalagach,,,Y
C3045-3,2067,Chopra,,,Y
C3045-3,2067,Panjipara,,,Y
C3045-3,2067,Thakurganj,,,Y
C3045-4,2067,Alipur Dwar,,,Y
C3045-4,2067,Junction-Alipur,,,Y
C3045-4,2067,New Market-Alipur,,,Y
C3045-5,2067,Birpara,,,Y
C3045-6,2067,Jaigaon,,,Y
C3045-7,2067,Bhawani Ganj,,,Y
C3045-7,2067,Ghosomali,,,Y
C3045-7,2067,Nishi Ganj,,,Y
C3045-7,2067,Tupaganj Road,,,Y
C3045-7,2067,Khagrabari,,,Y
C3045-8,2067,Bhotpatti,,,Y
C3045-8,2067,Jalpur,,,Y
C3045-8,2067,Dhopra,,,Y
C3045-8,2067,Mekhlijay,,,Y
C3045-8,2067,Changabandha,,,Y
C3045-9,2067,Maynagui,,,Y
C3045-9,2067,Kranti Road,,,Y
C3045-9,2067,Dhupgui Road,,,Y
C3045-9,2067,Jalpest Road,,,Y
C3045-10,2067,Raiganj,,,Y
C3045-10,2067,Kaliyaganj,,,Y
C3045-10,2067,Itahar,,,Y
C3045-10,2067,Tuni Dighi,,,Y
C3045-10,2067,Karan Dighi,,,Y
C3045-11,2067,Itahar,,,Y
C3045-11,2067,Durga Pur,,,Y
C3045-11,2067,Rupahar,,,Y
C3045-11,2067,HariramPur,,,Y
C3045-11,2067,AshaPur,,,Y
C3045-11,2067,Check Post,,,Y
C3045-12,2067,Balughat,,,Y
C3045-12,2067,Trimohni-Patiram,,,Y
C3045-12,2067,Kumargram,,,Y
C3045-13,2067,Gangaram Pur,,,Y
C3045-13,2067,Buniyadpur,,,Y
C3045-13,2067,Tapan,,,Y
C3045-13,2067,Bolla,,,Y
C3045-14,2067,Malda,,,Y
C3045-14,2067,Kaliyachak,,,Y
C3045-14,2067,Sajapur,,,Y
C3045-14,2067,Mangal bari,,,Y
C3045-14,2067,(blank),,,N
C3045-15,2067,Rathua,,,Y
C3045-15,2067,Shamshi,,,Y
C3045-15,2067,Chakole,,,Y
C3045-15,2067,Harishchandra Pur,,,Y
C3045-15,2067,ManikChak,,,Y
C3045-15,2067,Kariyali,,,Y
C1069,1172,Pachperwa Local,,,Y
C1069,1184,Pachperwa Local,,,Y
C1069,1171,Pachperwa Local,UP,,Y
C1069,1122,Pachperwa Local,,,Y
C1069,1130,Pachperwa Local,,,Y
C1069,1319,Ganesh Pur,,,Y
C1069,1172,Ganesh Pur,,,Y
C1069,1184,Ganesh Pur,,,Y
C1069,1171,Ganesh Pur,UP,,Y
C1069,1122,Ganesh Pur,,,Y
C1069,1319,Judi Kuiya,,,Y
C1069,1172,Judi Kuiya,,,Y
C1069,1184,Judi Kuiya,,,Y
C1069,1171,Judi Kuiya,UP,,Y
C1069,1122,Judi Kuiya,,,Y
CS014,1520,Musafir Khana Local,,,Y
CS014,1753,Musafir Khana Local,,,Y
CS014,1307,Musafir Khana Local,,,Y
CS014,1520,Adhanpur-Thauri,,,Y
CS014,1753,Adhanpur-Thauri,,,Y
CS014,1307,Adhanpur-Thauri,,,Y
CS014,1520,Para-Baldirai,,,Y
CS014,1753,Para-Baldirai,,,Y
CS014,1307,Para-Baldirai,,,Y
C1963,1519,Gosaiganj,,,Y
C1963,1116,Gosaiganj,,,Y
C1963,1121,Gosaiganj,,,Y
C3010-9,1135,Khidirpore,,,Y
C3010-9,1533,Fortwillam,,,Y
C3010-9,1135,Babubazar,,,Y
C3010-9,1533,Hastings,,,Y
C3010-10,1135,Girish park,,,Y
C3010-10,1135,Burrabazar,,,Y
C3010-10,1533,Natun Bazar,,,Y
C3010-10,1533,Rajakatra,,,Y
C3010-10,1533,sovabazar,,,Y
C3010-11,1135,Raja Katra,,,Y
C3010-12,1135,Baksara,,,Y
C3010-12,1533,Santragachi,,,Y
C3010-12,1533,Howrah maidan,,,Y
C3010-12,1533,Danasklane,,,Y
C3010-13,1135,Bansdhorni,,,Y
C3010-13,1533,Bhaghajatin,,,Y
C3010-13,1533,Lake garden,,,Y
C3010-13,1135,Rashbehari,,,Y
C3010-13,1533,Tollygunge,,,Y
C3010-14,1135,Collage Street,,,Y
C3010-14,1533,Entally & Anandapally,,,Y
C3010-14,1533,Bowbazar & S. N.Banarjee Road,,,Y
C2722,1024,Padrauna Local,,,Y
C2722,1126,Padrauna Local,,,Y
C3077,1319,Dumariyadeeh Local,,,Y
C3077,1172,Dumariyadeeh Local,,,Y
C3077,1184,Dumariyadeeh Local,,,Y
C3077,1122,Dumariyadeeh Local,,,Y
C2118,1319,Ballipur Local,,,Y
C2118,1172,Ballipur Local,,,Y
C2118,1184,Ballipur Local,,,Y
C2118,1122,Ballipur Local,,,Y
C2592,1115,KopaganjS,,,Y
C2592,1324,KopaganjS,,,Y
C2592,1123,KopaganjS,UP,,Y
C2944,,Kunda Local,UP,,Y
C2944,1629,Kunda Local,UP,,Y
C2944,1520,Kunda Local,,,Y
C2944,1753,Kunda Local,,,Y
C2944,1307,Kunda Local,UP,,Y
C2944,1606,Kunda Local,UP,,Y
C2944,,Hiraganj-Tajpur,UP,,Y
C2944,1629,Hiraganj-Tajpur,UP,,Y
C2944,1520,Hiraganj-Tajpur,,,Y
C2944,1753,Hiraganj-Tajpur,,,Y
C2944,1307,Hiraganj-Tajpur,UP,,Y
C2944,1606,Hiraganj-Tajpur,UP,,Y
C2987,2030,Khadi Bhandar-PNT,,,Y
C2987,2030,Kalambagh-Technical Chowk,,,Y
C2987,2030,Muzafarpur,,,Y
C2987,2030,Zero mail-Sarthak,,,Y
C2744,1529,Kachwa Bazar,,,Y
C2744,1519,Kachwa Bazar,UP,,Y
C2744,2024,Kachwa Bazar,UP,,Y
C2744,1116,Kachwa Bazar,UP,,Y
C2744,1121,Kachwa Bazar,UP,,Y
CS015,1520,Kurebhar,,,Y
CS015,1753,Kurebhar,,,Y
CS015,1307,Kurebhar,,,Y
CS015,1520,Guptarganj-Gosaiganj,,,Y
CS015,1753,Guptarganj-Gosaiganj,,,Y
CS015,1307,Guptarganj-Gosaiganj,,,Y
CS015,1520,Guptarganj-Semri,,,Y
CS015,1753,Guptarganj-Semri,,,Y
CS015,1307,Guptarganj-Semri,,,Y
C3026,2030,Chakia-Station Road,,,Y
C3026,2030,Chakia-Main Bazar,,,Y
C2893,1172,Tulsipur Pawan,,,Y
C2893,1184,Tulsipur Pawan,,,Y
C2893,1171,Tulsipur Pawan,UP,,Y
C2893,1122,Tulsipur Pawan,,,Y
C2893,1130,Tulsipur Pawan,,,Y
C0019,1172,Tulsipur Agrawal,,,Y
C0019,1184,Tulsipur Agrawal,,,Y
C0019,1122,Tulsipur Agrawal,,,Y
C0019,1130,Tulsipur Agrawal,,,Y
C0133,1191,Kakori Local,,,N
C0133,1360,Kakori Local,,,Y
C1665,1191,Lucknow OM,UP,,N
C1665,1360,Lucknow OM,UP,,N
C1665,1191,Sarvodaya Nagar,UP,,N
C1665,1360,Sarvodaya Nagar,UP,,N
C1665,1191,Mulayam Nagar-Harihar nagar,UP,,N
C1665,1360,Mulayam Nagar-Harihar nagar,UP,,N
C1665,1191,HAL Nishadganj,UP,,N
C1665,1360,HAL Nishadganj,UP,,N
C1665,1191,Gomti Nagar,UP,,N
C1665,1360,Gomti Nagar,UP,,N
C2259,1191,Nigoha Local,,,N
C2259,1360,Nigoha Local,,,Y
C2567,1191,Gosaiganj LKO,UP,,N
C2567,1360,Gosaiganj LKO,UP,,N
C2697,1191,Lucknow Arora,,,N
C2697,1360,Lucknow Arora,,,Y
C2920,1191,Aliganj-LKO,,,N
C2920,1360,Aliganj-LKO,,,Y
C2920,1191,Kursi Road,,,N
C2920,1360,Kursi Road,,,Y
C2920,1191,Dandaiya,,,N
C2920,1360,Dandaiya,,,Y
C2920,1191,Dali Ganj,,,N
C2920,1360,Dali Ganj,,,Y
C2920,1191,Sitapur Road,,,N
C2920,1360,Sitapur Road,,,Y
C2976,1191,Khurdahi,UP,,Y
C2976,1360,Khurdahi,UP,,Y
C2976,1117,Khurdahi,UP,,Y
C2976,1717,Amethi-Gangaganj,UP,,Y
C2976,1117,Amethi-Gangaganj,UP,,Y
C2976,1748,Gosaiganj LKO-SHIV,,,Y
C2976,1191,Gosaiganj LKO-SHIV,,,Y
C2976,1117,Gosaiganj LKO-SHIV,UP,,Y
C3044,1191,Lucknow-Vimla,,,N
C3044,1360,Lucknow-Vimla,,,Y
C0832,1520,Shivgarh-Bhawanigarh,UP,,Y
C0832,1753,Shivgarh-Bhawanigarh,UP,,Y
C0832,1712,Shivgarh-Bhawanigarh,UP,,Y
C0832,1127,Shivgarh-Bhawanigarh,UP,,Y
C0832,1520,Adhaura-Kunsa,UP,,Y
C0832,1753,Adhaura-Kunsa,UP,,Y
C0832,1712,Adhaura-Kunsa,UP,,Y
C0832,1127,Adhaura-Kunsa,UP,,Y
C0832,1520,Maharajganj-Kunsa,UP,,Y
C0832,1753,Maharajganj-Kunsa,UP,,Y
C0832,1712,Maharajganj-Kunsa,UP,,Y
C0832,1127,Maharajganj-Kunsa,UP,,Y
C0832,1520,Bachrawa Local,UP,,Y
C0832,1753,Bachrawa Local,UP,,Y
C0832,1127,Bachrawa Local,,,Y
C0832,1147,Bachrawa Local,,,Y
C1076,1520,Harchandpur Local,UP,,Y
C1076,1753,Harchandpur Local,UP,,Y
C1076,1712,Harchandpur Local,,,Y
C1076,1127,Harchandpur Local,,,Y
C1182,1520,Ghurwara,UP,,Y
C1182,1753,Ghurwara,UP,,Y
C1182,1712,Ghurwara,UP,,Y
C1182,1127,Ghurwara,UP,,Y
C1182,1520,Gadaganj,UP,,Y
C1182,1753,Gadaganj,UP,,Y
C1182,1712,Gadaganj,UP,,Y
C1182,1127,Gadaganj,UP,,Y
C1182,1520,Dalmau Local,UP,,Y
C1182,1753,Dalmau Local,UP,,Y
C1182,1127,Dalmau Local,,,Y
C1182,1147,Dalmau Local,,,Y
C2029,1635,Unchahar Local,,,Y
C2029,1520,Unchahar Local,UP,,Y
C2029,1753,Unchahar Local,UP,,Y
C2029,1127,Unchahar Local,,,Y
C2029,1147,Unchahar Local,UP,,Y
C2177,1712,,,,Y
C2177,1712,,,,Y
C2177,1520,Saraini-Bhojpur,UP,,Y
C2177,1753,Saraini-Bhojpur,UP,,Y
C2177,1712,Saraini-Bhojpur,UP,,Y
C2177,1127,Saraini-Bhojpur,UP,,Y
C2177,1520,Maharaniganj-Khiro,UP,,Y
C2177,1753,Maharaniganj-Khiro,UP,,Y
C2177,1712,Maharaniganj-Khiro,UP,,Y
C2177,1127,Maharaniganj-Khiro,UP,,Y
C2177,1520,Gurbakash Ganj-Sataon,UP,,Y
C2177,1753,Gurbakash Ganj-Sataon,UP,,Y
C2177,1712,Gurbakash Ganj-Sataon,UP,,Y
C2177,1127,Gurbakash Ganj-Sataon,UP,,Y
C2177,1520,Beni Madhoganj-Malkegaon,UP,,Y
C2177,1753,Beni Madhoganj-Malkegaon,UP,,Y
C2177,1712,Beni Madhoganj-Malkegaon,UP,,Y
C2177,1127,Beni Madhoganj-Malkegaon,UP,,Y
C2177,1520,Lalganj Local-Dwarika,UP,,Y
C2177,1753,Lalganj Local-Dwarika,UP,,Y
C2177,1127,Lalganj Local-Dwarika,UP,,Y
C2177,1147,Lalganj Local-Dwarika,UP,,Y
C2177,1712,Lalganj Local,UP,,N
C2869,1520,Shah Mau-Tiloi -Sankarganj,UP,,Y
C2869,1131,Shah Mau-Tiloi -Sankarganj,UP,,Y
C2869,1520,Goriyabad-Krisnanagar-Anandnagar,UP,,Y
C2869,1131,Goriyabad-Krisnanagar-Anandnagar,UP,,Y
C2869,1520,Mojamganj-odari-Fursatganj-Nahar kothi,UP,,Y
C2869,1131,Mojamganj-odari-Fursatganj-Nahar kothi,UP,,Y
C2869,1520,chatoh-paraiya-babhanpur-sandaha,UP,,Y
C2869,1131,chatoh-paraiya-babhanpur-sandaha,UP,,Y
C2869,1520,mau tekari-deeh-pothi,UP,,Y
C2869,1131,mau tekari-deeh-pothi,UP,,Y
C2869,1520,Gandhi nagar-babuganj-kodha-kajipati,UP,,Y
C2869,1131,Gandhi nagar-babuganj-kodha-kajipati,UP,,Y
C2869,1520,Nasirabad-mehadiganj-parsadepur,UP,,Y
C2869,1131,Nasirabad-mehadiganj-parsadepur,UP,,Y
C2869,1635,BahadurPur Local,,,Y
C2869,1520,BahadurPur Local,UP,,Y
C2869,1711,BahadurPur Local,UP,,Y
C2869,1127,BahadurPur Local,,,Y
C2869,1131,BahadurPur Local,UP,,Y
C2912,1520,Fursatganj,UP,,Y
C2912,1753,Fursatganj,UP,,Y
C2912,1712,Fursatganj,UP,,Y
C2912,1127,Fursatganj,UP,,Y
C2912,1520,Jagatpur,UP,,Y
C2912,1753,Jagatpur,UP,,Y
C2912,1712,Jagatpur,UP,,Y
C2912,1127,Jagatpur,UP,,Y
C2912,1520,Takia-Alaipur,UP,,Y
C2912,1753,Takia-Alaipur,UP,,Y
C2912,1712,Takia-Alaipur,UP,,Y
C2912,1127,Takia-Alaipur,UP,,Y
C2912,1520,Maharajganj-Mau-Meera,UP,,Y
C2912,1753,Maharajganj-Mau-Meera,UP,,Y
C2912,1712,Maharajganj-Mau-Meera,UP,,Y
C2912,1127,Maharajganj-Mau-Meera,UP,,Y
C2912,1520,Deeh-Rustampur,UP,,Y
C2912,1753,Deeh-Rustampur,UP,,Y
C2912,1712,Deeh-Rustampur,UP,,Y
C2912,1127,Deeh-Rustampur,UP,,Y
C2912,1520,Raibareli local,,,Y
C2912,1753,Raibareli local,,,Y
C2912,1712,Raibareli local,,,Y
C2912,1127,Raibareli local,,,Y
C3058,1520,Bhadokar Local,,,Y
C3058,1753,Bhadokar Local,,,Y
C3058,1712,Bhadokar Local,,,Y
C3058,1127,Bhadokar Local,,,Y
C0605,1202,Mahmoodabad local,,,Y
C0605,1717,Mahmoodabad local,UP,,Y
C0714,1202,Khairabad Local,,,Y
C0989,1202,Sitapur Local,,,Y
C2405,1202,Palia Local,,,Y
C2405,1717,Palia Local,UP,,Y
C2828,1202,Ramkot,,,Y
C2828,1202,Sadna,,,Y
C2828,1202,Kutub Nagar,,,Y
C2828,1202,Neemsaar,,,Y
C2828,1202,Mishrikh Local,,,Y
C2829,1202,Sidhauli Local,,,Y
C3054,1202,Reosa,UP,,Y
C3054,1202,Biswan Local,,,Y
C3055,1202,Gola Local,,,Y
C3039,1158,Bijlipur Local,,,Y
C3039,1172,Bijlipur Local,,,Y
C3039,1184,Bijlipur Local,,,Y
C3039,1122,Bijlipur Local,,,Y
C3039,1130,Bijlipur Local,,,Y
C3039,1319,Veer Vinay Chowk to Girls Colleage,,,Y
C3039,1172,Veer Vinay Chowk to Girls Colleage,,,Y
C3039,1184,Veer Vinay Chowk to Girls Colleage,,,Y
C3039,1122,Veer Vinay Chowk to Girls Colleage,,,Y
C2673,1319,Paraspur Shiv Shakti,,,Y
C2673,1172,Paraspur Shiv Shakti,,,Y
C2673,1184,Paraspur Shiv Shakti,,,Y
C2673,1122,Paraspur Shiv Shakti,,,Y
C3045-16,1134,Naxalbari,,,Y
C3045-16,2067,Panitanki,,,Y
C3045-16,2067,Batasi,,,Y
C3045-16,2067,Adhikari,,,Y
C3045-16,2067,Kharibari,,,Y
C3037,1520,Kurwar SS,,,Y
C3037,1753,Kurwar SS,,,Y
C3037,1307,Kurwar SS,,,Y
C2994,1529,Varanasi SS,,,Y
C1152,1039,Deoria-Hari,,,Y
C1152,1014,Deoria-Hari,,,Y
C1152,1126,Deoria-Hari,,,Y
C3069,1143,Kishan Ganj,BR,,Y
C3069,1143,Thakur Ganj,BR,,Y
C3010-15,1533,Kasba To Gariahat,,,Y
C2011,1748,Sohawal,UP,,Y
C2011,1117,Sohawal,,,Y
C2011,1127,Sohawal,,,Y
C0363,1202,Hargawan Local,UP,,Y
C0363,1202,OEL Hargaon,,,Y
C2574,1319,Parasurampur-Kasaudhan,,,Y
C2574,1172,Parasurampur-Kasaudhan,UP,,Y
C2574,1184,Parasurampur-Kasaudhan,,,Y
C2574,1122,Parasurampur-Kasaudhan,,,Y
C0402,1748,Fatehpur-BBK,UP,,Y
C0402,1711,Fatehpur-BBK,,,Y
C0402,1127,Fatehpur-BBK,,,Y
C3053,1804,Priyadarshini Nagar,,,Y
C3053,1951,Priyadarshini Nagar,UP,,Y
C3053,1804,Korari-Unnao,,,Y
C3053,1951,Korari-Unnao,UP,,Y
C2211,1337,Phoolpur-P,,,Y
C2211,1115,Phoolpur-P,,,Y
C2211,1402,Phoolpur-P,UP,,Y
C2910,2010,Patna Depo,,,Y
C1745,2030,Sitamarhi-SK,,,Y
C3016,1804,Orai,UP,,Y
C3016,1951,Orai,UP,,Y
C3016,1117,Orai,UP,,Y
C3017,1804,Konch,UP,,Y
C3017,1951,Konch,UP,,Y
C3017,1117,Konch,UP,,Y
C3021,1804,Bindki,UP,,Y
C3021,1951,Bindki,UP,,Y
C3021,1137,Bindki,UP,,Y
C3021,1804,Chaudagra-Aung-Durgaganj,UP,,Y
C3021,1951,Chaudagra-Aung-Durgaganj,UP,,Y
C3021,1117,Chaudagra-Aung-Durgaganj,UP,,Y
C3021,1804,Muradipur To Malwa,UP,,Y
C3021,1951,Muradipur To Malwa,UP,,Y
C3021,1137,Muradipur To Malwa,UP,,Y
C3021,1804,Bhawanipur-Joniha-Shahbazpur,UP,,Y
C3021,1951,Bhawanipur-Joniha-Shahbazpur,UP,,Y
C3021,1137,Bhawanipur-Joniha-Shahbazpur,UP,,Y
C3021,1804,Khjuwa-bakewar,UP,,Y
C3021,1951,Khjuwa-bakewar,UP,,Y
C3021,1137,Khjuwa-bakewar,UP,,Y
C3022,1804,Bharua Sumerpur,UP,,Y
C3022,1951,Bharua Sumerpur,UP,,Y
C3022,1117,Bharua Sumerpur,UP,,Y
C3025,1804,Pukhraya,UP,,Y
C3025,1951,Pukhraya,UP,,Y
C3025,1137,Pukhraya,UP,,Y
C3025,1804,Bhognipur,UP,,Y
C3025,1951,Bhognipur,UP,,Y
C3025,1137,Bhognipur,UP,,Y
C3042,1804,Moosa Nagar,UP,,Y
C3042,1951,Moosa Nagar,UP,,Y
C3042,1117,Moosa Nagar,UP,,Y
C3056,1951,Kanpur2,UP,,Y
C3056,1117,Kanpur2,UP,,Y
C3057,1804,Billhaur,UP,,Y
C3057,1951,Billhaur,UP,,Y
C3057,1137,Billhaur,UP,,Y
C3061,1804,Jhansi-Ravi,UP,,Y
C3061,1951,Jhansi-Ravi,UP,,Y
C3061,1114,Jhansi-Ravi,UP,,Y
C3061,1117,Jhansi-Ravi,UP,,Y
C3061,1804,Nagra-Jhansi,UP,,Y
C3061,1951,Nagra-Jhansi,UP,,Y
C3061,1114,Nagra-Jhansi,UP,,Y
C3061,1117,Nagra-Jhansi,UP,,Y
C3061,1804,Jhansi-Sahar,UP,,Y
C3061,1951,Jhansi-Sahar,UP,,Y
C3061,1114,Jhansi-Sahar,UP,,Y
C3061,1117,Jhansi-Sahar,UP,,Y
C2989,1951,Dhurra,UP,,N
C2989,1114,Dhurra,UP,,N
C2992,1804,Jhansi-Om,UP,,Y
C2992,1951,Jhansi-Om,UP,,Y
C2992,1114,Jhansi-Om,UP,,Y
C2992,1117,Jhansi-Om,UP,,Y
C3010-16,1533,Behala,,,Y
C3010-16,1135,Kolkata,,,Y
C3027-8,2071,Niyamatpur,,,Y
CS016,1188,Narahat Local,UP,,N
CS016,1188,Jakhlaun-Pali,UP,,N
CS016,1188,Malthaun,UP,,N
